2018-07-25 22:15:24,"b'""When my team succeed it\'s because of them, when they fail, it\xe2\x80\x99s because of me""\n#LeadershipMindset\nThanks the webin\xe2\x80\xa6 https://t.co/YQYH2RyH0n'"
2018-07-25 21:56:09,b'Knotel Takes Nearly 50K SF at Jeff Sutton and Thor\xe2\x80\x99s Soho Office Buildings https://t.co/JpEFJKHjYQ https://t.co/Wc3MjCnvpr'
2018-07-25 21:54:26,b'RT @momentumeventco: Join #Blockchain #Innovators and #visionaries from global brands like @knotel  @CapitalOne  @AIGinsurance  @BoxHQ at t\xe2\x80\xa6'
2018-07-25 21:54:10,b'Knotel Takes Nearly 50K SF at Jeff Sutton and Thor\xe2\x80\x99s Soho Office\xc2\xa0Buildings https://t.co/aRER5D7uXO'
2018-07-25 21:44:38,b'Big announcements on the horizon. Pretty stoked for the reveal. RT @knotel: The real estate industry is ripe for di\xe2\x80\xa6 https://t.co/OkoL8ZJ1RR'
2018-07-25 20:46:10,"b'Blockchain and real estate. For sure, it will be a great and happy marriage. @knotel buys @42floors to incorporate\xe2\x80\xa6 https://t.co/xteoNTSn03'"
2018-07-25 20:25:03,"b'Keeping pace with coworking competitor  @WeWork, @knotel has leased its seventh and largest #Soho location to date\xe2\x80\xa6 https://t.co/0brFiYZlWZ'"
2018-07-25 20:05:54,b'Knotel Snaps Up 42Floors To Facilitate Its Blockchain Dream https://t.co/xyHhdZ8hGt'
2018-07-25 19:16:27,"b'We are a looking for a high-impact Data Analyst! If you know great people, send them our way!\n\nhttps://t.co/tSbuLD11Sv'"
2018-07-25 18:21:20,"b'RT @LatticeHQ: Join our webinar today with @Greenhouse, @knotel, and @Hustle at 11 am PT to discuss growing your managers!'"
2018-07-25 17:10:06,b'Join #Blockchain #Innovators and #visionaries from global brands like @knotel  @CapitalOne  @AIGinsurance  @BoxHQ a\xe2\x80\xa6 https://t.co/VFZ7b0yVek'
2018-07-25 16:45:29,"b'RT @LatticeHQ: Join our webinar today with @Greenhouse, @knotel, and @Hustle at 11 am PT to discuss growing your managers!'"
2018-07-25 16:30:00,"b'Join our webinar today with @Greenhouse, @knotel, and @Hustle at 11 am PT to discuss growing your managers!'"
2018-07-25 14:38:25,b'Great event last night @knotel with @UJAfedNY. Very inspiring. https://t.co/LqYZlsSdci'
2018-07-25 14:37:09,"b""VCs want to invest in startups that can show they're nimble in both their financial and operational decisions. We'r\xe2\x80\xa6 https://t.co/l0YtQYYTF4"""
2018-07-25 13:53:01,b'RT @NachoImery: My thanks to @UJAfedNY for hosting the Unlocking The Sharing Economy meetup today in #NYC. Great panel. Many \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f to the mode\xe2\x80\xa6'
2018-07-25 13:32:26,"b""RT @LatticeHQ: Don't miss our discussion tomorrow with @Greenhouse, @knotel, and @Hustle about how to hire and empower managers:"""
2018-07-25 10:58:47,"b'Office space rental giant Knotel just closed on a 49,000 square foot property in SOHO, NY, indicating continued exp\xe2\x80\xa6 https://t.co/sRwTvlSL7x'"
2018-07-25 08:48:26,b'Knotel Acquires Real Estate Search Engine 42Floors | #VentureCanvas - https://t.co/ai8Z7xOhkQ'
2018-07-25 08:46:08,b'Knotel Acquires Real Estate Search Engine 42Floors https://t.co/kiznEf4YQB https://t.co/ZM2gE4MAlm'
2018-07-25 08:46:03,b'Knotel Acquires Real Estate Search Engine 42Floors https://t.co/762BjTFooi https://t.co/AtwyFW7ITs'
2018-07-25 08:44:24,b'Knotel Acquires Real Estate Search Engine 42Floors | #VentureCanvas - https://t.co/zolDgTHQwx'
2018-07-25 08:41:41,b'Knotel Acquires Real Estate Search Engine 42Floors https://t.co/2IyUGUH0Ly'
2018-07-25 05:36:43,b'Knotel Blog: Why VCs Love Agile Workplaces \xe2\x80\x93 Part I https://t.co/yxxyrG13Qu https://t.co/9odrLqRdp9'
2018-07-25 05:18:51,"b""RT @knotel: The real estate industry is ripe for disruption, and we're excited to share our active mission to reduce transaction costs and\xe2\x80\xa6"""
2018-07-25 05:11:14,"b""RT @knotel: We're so proud to have Experience by Knotel featured in @Storefront magazine. Learn how we're designing our Agile HQs with modu\xe2\x80\xa6"""
2018-07-25 05:10:49,b'RT @Storefront: Peek inside the @knotel interactive pop-up showroom #poweredbyStorefront https://t.co/3ZxS1ruBwT \xf0\x9f\x99\x8c\xf0\x9f\x99\x8c'
2018-07-25 03:26:15,"b""RT @LatticeHQ: Don't miss our discussion tomorrow with @Greenhouse, @knotel, and @Hustle about how to hire and empower managers:"""
2018-07-25 02:52:07,"b""RT @knotel: The real estate industry is ripe for disruption, and we're excited to share our active mission to reduce transaction costs and\xe2\x80\xa6"""
2018-07-25 00:45:46,b'My thanks to @UJAfedNY for hosting the Unlocking The Sharing Economy meetup today in #NYC. Great panel. Many \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f to\xe2\x80\xa6 https://t.co/g9QZo0WDta'
2018-07-25 00:45:27,"b'And onto your Profit and Loss statement, but spread out over the annual cost of the lease, no doubt! https://t.co/7MTRjgXhTA'"
2018-07-24 23:20:30,"b'Per Jonathan Goldberg, @knotel was designed to serve companies - only 30 yrs ago the avg lease was still 50 yrs!!!\xe2\x80\xa6 https://t.co/jAjgeIPoU7'"
2018-07-24 23:15:45,"b'\xe2\x80\x9cTo meet people where they are, you have to always be innovating.\xe2\x80\x9d - Jonathan Goldberg of @knotel #UJAtech https://t.co/8HGJAmrN17'"
2018-07-24 23:15:10,b'Future: How to remove 4th wall for companies? How to build a city of the future? Jonathan Goldberg of @knotel'
2018-07-24 23:12:59,b'Partnerships? @ridewithvia offers special pass for @knotel - Erin Abrams also points to future of truly shared self\xe2\x80\xa6 https://t.co/vMFCBPDnVc'
2018-07-24 23:10:24,"b'How do lenders view these cos? Per Jonathan Goldberg of @knotel, given lender focus on return on investment, it\xe2\x80\x99s a\xe2\x80\xa6 https://t.co/568f5czeTy'"
2018-07-24 23:04:57,b'Interesting aspect of #SharingEconomy relates to ownership. Neither @knotel nor @hicommon own the underlying real e\xe2\x80\xa6 https://t.co/Me1d4vqO02'
2018-07-24 22:43:47,b'Kicking off tonight\xe2\x80\x99s #TechTalk: \xe2\x80\x9cUnlocking The Sharing Economy\xe2\x80\x9d with @ridewithvia @knotel @freehandhotels\xe2\x80\xa6 https://t.co/dyDScDuTz5'
2018-07-24 22:38:34,b'Sharing Economy insights from @knotel #freehandnewyork #via #UJAtech https://t.co/KtWRfhzsrT'
2018-07-24 22:36:45,b'Discussing unlocking the sharing economy with reps from @via @freehand @common @knotel #UJATechTalk @UJAfedNY https://t.co/8NGWDnSUJ6'
2018-07-24 21:13:33,"b""RT @LatticeHQ: Don't miss our discussion tomorrow with @Greenhouse, @knotel, and @Hustle about how to hire and empower managers:"""
2018-07-24 20:43:30,"b'Unlocking the Sharing Economy\nModerator: Sterling Jawitz, Head of Real Estate Capitol, Common\n\nWhen\nTuesday, July 2\xe2\x80\xa6 https://t.co/fCSvJlMDyl'"
2018-07-24 20:30:00,"b""Don't miss our discussion tomorrow with @Greenhouse, @knotel, and @Hustle about how to hire and empower managers:"""
2018-07-24 19:52:37,"b""RT @knotel: We're so proud to have Experience by Knotel featured in @Storefront magazine. Learn how we're designing our Agile HQs with modu\xe2\x80\xa6"""
2018-07-24 19:12:24,b'Knotel inks lease for largest Soho location yet https://t.co/hz3JF6hHli trdny #therealdeal'
2018-07-24 19:12:10,b'Knotel inks lease for largest Soho location yet https://t.co/QuewqlOgH3'
2018-07-24 19:11:22,b'Knotel inks lease for largest Soho location yet https://t.co/y7uVqb4W7u'
2018-07-24 19:11:05,b'Knotel inks lease for largest Soho location yet https://t.co/hFN8NK8E6b'
2018-07-24 19:09:33,b'Knotel inks lease for largest Soho location yet https://t.co/CHWqH7fE7C'
2018-07-24 19:09:02,b'Knotel inks lease for largest Soho location yet https://t.co/9nrBYNw6jh'
2018-07-24 18:59:31,b'Knotel\xc2\xa0continues growth w/ strategic acquisition of listing service 42Floors https://t.co/BCgJRUiToA'
2018-07-24 18:51:52,"b""The real estate industry is ripe for disruption, and we're excited to share our active mission to reduce transactio\xe2\x80\xa6 https://t.co/4bzoGYNABP"""
2018-07-24 18:50:07,"b'Knotel, 2.5-yr-old, NY-based office rental service that has raised $95M from investors, is on the cusp of acquiring\xe2\x80\xa6 https://t.co/K4IndKGfOF'"
2018-07-24 15:26:12,"b'RT @TOABerlin: After the acquisition of @AhoyBerlin, @knotel is accelerating its plans to build a blockchain platform. By partnering with @\xe2\x80\xa6'"
2018-07-24 15:00:29,"b'Knotel acquires 42Floors in order to build the blockchain of property\n\nAnother day, another blockchain. This time K\xe2\x80\xa6 https://t.co/4hxAJSUjFR'"
2018-07-24 14:23:58,b'Knotel acquires 42Floors in order to build the blockchain of property via Instapaper https://t.co/9LlNJoXrjs'
2018-07-24 12:41:48,"b'After the acquisition of @AhoyBerlin, @knotel is accelerating its plans to build a blockchain platform. By partneri\xe2\x80\xa6 https://t.co/cCi0JbWEiP'"
2018-07-24 12:41:01,"b'Hear how #blockchain is changing the enterprise from CXOs at Knotel, Box, AIG, BNP Paribas, Capital One and more at\xe2\x80\xa6 https://t.co/tt5o0LiADg'"
2018-07-24 07:00:36,"b'RT @fruits_and_veg: Meat-reduction is great for people and the planet. Way to put the health of your team and planet first, @Wework! @Indus\xe2\x80\xa6'"
2018-07-24 06:28:47,"b'Meat-reduction is great for people and the planet. Way to put the health of your team and planet first, @Wework!\xe2\x80\xa6 https://t.co/ZyNOyeYDI0'"
2018-07-24 00:43:32,b'@knotel Harold still seems to be showing a lot of pain because of his lease... even if it is flexible.'
